date,special,prize1,prize2_1,prize2_2,prize3_1,prize3_2,prize3_3,prize3_4,prize3_5,prize3_6,prize4_1,prize4_2,prize4_3,prize4_4,prize5_1,prize5_2,prize5_3,prize5_4,prize5_5,prize5_6,prize6_1,prize6_2,prize6_3,prize7_1,prize7_2,prize7_3,prize7_4
2014-12-08,396,61575,85485,69823,53897,15927,65723,69577,122,27177,9851,29,1335,2845,2798,3501,7509,4753,5016,9615,425,624,878,11,25,28,47
2014-12-09,53241,20260,86135,75822,84302,64037,42248,45549,33698,8199,5558,2163,7359,5795,6130,4330,8572,55,7742,9809,288,679,744,51,34,30,7
2014-12-10,70782,27956,99209,91388,74890,59402,31235,2308,76888,48686,4920,3198,4870,7435,4970,7654,6994,4052,4226,989,285,612,969,12,16,34,4
2014-12-11,20363,44120,76001,75640,39839,78355,17004,36553,73955,64202,8504,4141,5131,2168,4275,7151,8838,9501,9669,7118,392,101,87,76,20,75,57
2014-12-12,64123,1125,82681,87896,54025,73636,86397,40105,41552,14033,9292,5965,9939,2710,2027,9145,8854,1524,492,1692,777,601,603,85,10,41,5
2014-12-13,81952,425,60143,59920,69160,90432,60585,59855,61602,16817,4916,8580,9147,4590,1086,7073,3104,1024,9294,7735,262,547,762,73,49,55,9
2014-12-14,76442,40667,56178,18941,48000,44331,93296,21854,92031,69276,9372,3455,9184,3105,2697,9854,3654,3420,5986,7516,914,478,710,52,41,6,61
2014-12-15,17338,41234,81153,42172,58389,78235,729,4092,77968,62187,2264,4311,7114,4457,2476,9834,4190,6154,7345,2073,677,755,657,68,10,3,12
2014-12-16,25952,76885,92503,30105,12831,69195,2269,53994,9111,95054,8581,4330,9330,377,8566,8710,5743,1480,5158,4195,283,718,835,32,77,3,80
2014-12-17,52436,78253,51470,35297,95424,72299,40481,29589,41391,46762,3179,2417,8975,1502,6212,4571,4830,5058,9868,1114,501,714,228,33,36,31,19
2014-12-18,5919,92209,38594,81119,13934,83506,55172,55741,20111,58779,5684,6837,927,5103,7300,7587,6904,166,2380,3837,455,147,73,43,67,68,70
2014-12-19,98712,69595,91119,46734,2090,17606,88076,37901,7418,32834,6278,697,8870,4190,6016,1028,5902,1723,4577,4151,842,279,534,72,93,59,95
2014-12-20,50270,59719,86532,74308,61479,12004,84400,88760,54353,96723,7913,1030,5916,2012,259,1375,2345,130,9249,9929,630,896,944,31,3,2,91
2014-12-21,79952,7142,87784,8643,82287,57824,65866,18586,18837,74732,2428,2326,9469,7662,2949,6968,3017,8066,3596,9964,528,486,668,36,69,60,21
2014-12-22,48853,51605,41040,89503,66297,25382,88905,57203,4422,91066,4387,51,9372,2985,5086,5815,4527,4651,1118,5834,592,322,576,27,9,40,42
2014-12-23,8416,52116,59010,95771,32676,89078,77017,42441,62536,35187,6187,5239,4535,5093,1685,8666,2575,3447,7049,5759,610,518,728,37,53,51,90
2014-12-24,81561,2807,7499,34678,49772,43266,55592,12236,92012,89088,4209,9228,79,8201,6419,6970,7563,7762,6874,4502,254,133,417,53,30,39,61
2014-12-25,23747,35304,19873,3269,88670,33998,26294,7969,83789,24138,4149,6246,2425,8368,778,6530,5211,6909,8433,1770,554,655,831,42,72,83,93
2014-12-26,55659,46772,9823,16082,27960,21099,27041,72126,33510,66403,2022,5220,366,660,560,1407,3980,4637,1202,48,93,970,901,40,0,84,62
2014-12-27,95598,84527,45417,36265,86916,4338,81610,49919,31872,32275,6398,6556,3526,2893,4300,7101,384,1154,5071,8784,540,158,875,80,6,40,20
2014-12-28,69212,35169,67801,26904,98497,40824,68274,17024,30022,62534,1958,9187,7460,6673,8424,2203,2801,5636,8329,2225,537,714,264,45,35,8,49
2014-12-29,18799,38932,13424,85087,98333,90535,20546,33433,4773,6208,8391,2884,3888,4703,6270,8780,4132,1961,5231,8684,141,383,851,48,47,66,98
2014-12-30,22297,85470,47001,75416,12678,71153,74737,87955,78322,99950,4233,216,3886,8150,8315,4818,8212,7500,9591,5834,295,514,532,56,86,30,28
2014-12-31,23646,83933,58486,79268,86548,57479,26499,20527,10176,68412,8537,1074,7455,3058,2105,6454,7165,9989,3497,5638,685,492,443,51,93,31,9
2015-01-01,56276,98438,99629,44495,62699,39038,65930,76880,13011,29001,6445,6637,2831,1243,6691,895,4220,6617,7820,2554,19,447,832,68,97,49,94
2015-01-02,84125,9339,45794,57255,60396,53581,62929,72567,77402,74732,6835,1518,5354,3204,322,9359,9002,9899,6468,3547,893,383,547,61,59,14,22
2015-01-03,41864,58410,11546,5156,92963,16959,27373,37793,5955,65496,3872,1333,8008,9337,744,7001,9831,1906,4575,8990,944,880,446,77,95,98,14
2015-01-04,91713,56085,28192,21640,91110,62127,80104,29770,42091,64621,844,7461,6306,7677,661,4628,5483,6743,8382,4279,582,147,236,35,56,87,96
2015-01-05,65001,51668,36055,2047,4669,74988,4974,87596,21680,98000,524,8750,2217,2368,8773,6831,7239,229,9945,8477,961,420,635,29,24,2,74
2015-01-06,21705,8723,88030,21740,90893,83963,74345,38825,90880,68155,5321,7364,4189,435,8404,3914,1366,8532,5049,5521,997,977,452,35,38,12,68
2015-01-07,8008,83013,67116,44985,54009,60702,87189,40663,19217,92698,9187,9244,8719,782,9978,4791,4461,6440,4568,1646,281,572,528,56,76,13,85
2015-01-08,98246,71675,73677,60972,86133,1603,63492,31403,75519,36844,3225,2740,868,6978,8862,174,8678,3209,608,4798,372,899,101,89,29,24,85
2015-01-09,41262,14787,39679,53081,87886,22178,35012,3170,11584,45584,557,1331,5631,5673,3406,5144,3920,9431,4718,2849,402,621,639,93,36,2,45
2015-01-10,43895,47759,57520,67178,31461,10233,78893,51691,47761,49168,5559,3821,3329,1818,122,5976,7086,3483,8436,3982,971,758,678,20,73,39,59
2015-01-11,89443,67458,98292,71818,18372,62804,62977,40086,51825,61239,6728,7510,220,4490,4007,3125,7321,3454,2185,4261,560,603,354,92,93,86,28
2015-01-12,2476,87385,32389,31980,98068,20980,5031,3715,54043,49111,4491,2833,2029,3601,2604,230,6490,605,117,7329,800,49,350,13,42,27,11
2015-01-13,89091,34576,59392,94422,41558,75760,11841,47139,69025,52892,311,9849,363,1630,3716,6841,8347,5163,9921,273,368,62,305,39,52,65,24
2015-01-14,62988,11757,69566,59256,82972,43126,92901,71602,21333,55561,7690,3904,7999,7417,4571,6263,9887,7310,9999,9324,885,765,535,65,31,95,89
2015-01-15,29806,91566,43428,30789,98086,48765,90889,36928,17001,82193,8455,5138,6551,8007,9740,7275,8558,8128,5887,822,417,659,22,99,59,84,82
2015-01-16,72662,87718,99839,97826,18427,44029,4195,55500,86127,57803,588,1493,6730,979,1060,9708,6349,2049,6004,8994,309,78,144,23,63,13,56
2015-01-17,2191,83111,78128,76166,98771,34396,29384,97095,9783,34039,3956,2078,393,175,2057,2359,2942,4470,7849,4957,123,279,70,33,53,6,81
2015-01-18,65758,98399,61200,35317,90830,66737,87020,88488,96692,66558,6559,5276,4376,8687,1613,4928,8573,1058,8249,5723,917,206,336,69,39,74,87
2015-01-19,78933,76717,17176,75436,47900,22566,20716,34652,84193,74216,8372,2661,3421,375,1966,5394,9833,8686,7232,8718,469,232,132,94,6,1,4
2015-01-20,64256,13431,55791,25505,61251,79591,81944,65027,95149,32545,4295,511,9923,7310,6415,5631,3090,3878,3867,4455,557,451,694,38,34,19,74
2015-01-21,54831,15132,41347,13743,54672,72914,30531,90411,54476,58291,709,8308,4178,704,185,7840,1,9775,1064,1788,797,181,800,37,34,0,40
2015-01-22,24290,16889,96638,22775,57459,5386,6524,27291,19575,73191,5317,7114,7532,4199,9417,8489,1716,6474,4469,7586,60,65,660,17,71,94,42
2015-01-23,98700,93903,58754,3208,70838,43822,71703,25626,28953,34692,7548,5291,3285,6584,2563,2745,4591,8339,2035,4423,688,145,628,11,61,45,94
2015-01-24,59303,50032,60248,1464,98994,58788,9139,24554,55473,43829,890,22,1860,4420,946,4558,1814,2795,9531,6832,274,207,951,18,38,64,78
2015-01-25,83725,97127,76993,44023,79526,60880,43723,7278,83490,90874,3804,1552,8702,1584,6618,499,7182,9325,9945,564,881,467,688,32,17,33,56
2015-01-26,25419,20800,11926,10027,50319,89339,681,11772,32366,76398,5769,2432,3365,3691,1052,4637,972,8507,234,2855,737,694,295,53,96,84,2
2015-01-27,89188,72254,42972,32331,92666,2546,60558,78229,31003,47559,3895,5463,7746,8491,7924,1329,7010,4779,3252,2113,191,762,107,91,81,85,55
2015-01-28,43550,5637,74645,75309,17426,88487,46412,71843,79280,4387,6065,8997,2584,1674,825,1697,4624,272,7831,9894,921,145,834,59,28,69,30
2015-01-29,54556,64211,71853,45507,93207,28115,21422,46662,93380,56914,1385,6084,7410,5404,9531,7453,7922,2143,6081,5479,575,102,511,35,58,30,29
2015-01-30,71426,43495,23470,60998,28538,32541,79908,43205,98,84805,4534,348,6631,1620,6430,1035,2348,8810,8907,3568,944,808,635,9,56,37,93
2015-01-31,11084,4904,39450,20026,90198,9561,31515,96125,95736,14718,2551,265,5477,4180,9141,2353,570,5353,4083,9757,88,674,688,14,3,72,24
2015-02-01,76945,36547,81868,6164,23950,77271,13224,22989,98714,92429,4355,6136,5122,153,7428,1927,1295,8081,1200,3486,307,271,583,4,16,99,80
2015-02-02,60649,88581,54709,12527,39605,36826,56654,99029,5018,23091,2319,6401,7353,3965,8564,1351,1774,8490,2667,9684,455,907,294,19,78,21,82
2015-02-03,84018,21983,52513,23129,84069,31626,25705,28946,81039,74282,1724,4322,6782,3660,1697,4157,2248,6375,9240,8102,252,863,877,59,10,80,15
2015-02-04,24285,3046,49710,31631,29717,37895,52463,10202,42638,9327,8788,608,9529,806,3927,9700,4097,4845,8518,5570,442,245,14,62,6,35,78
2015-02-05,48405,15617,60966,24424,59416,98894,28037,64429,94386,18527,6056,6258,95,3425,4921,4478,3416,1959,6678,944,280,502,198,29,88,12,90
2015-02-06,50971,26592,96872,27185,46280,75852,52111,3949,11293,1638,5813,7161,9875,6138,4551,4245,3511,3473,1635,8238,652,539,719,36,57,25,75
2015-02-07,97236,39549,30506,18574,3444,91444,12760,8697,24490,3927,5436,5694,5093,1433,2587,6300,6563,9451,6289,8767,147,385,498,53,56,75,61
2015-02-08,3607,69015,12971,79189,83893,43601,73794,7129,52336,58696,5950,2599,7279,3712,4499,752,3526,5517,2500,6197,633,77,723,98,95,51,7
2015-02-09,69006,43183,94116,70859,4288,37507,44940,42859,44593,41283,364,8071,122,4929,5671,7004,4703,5031,5766,9533,264,437,148,11,42,35,75
2015-02-10,71083,82479,534,79634,92709,73802,24889,12571,74514,87450,7674,218,9074,6435,8313,7876,7296,437,3471,7159,515,562,152,19,21,43,38
2015-02-11,27518,86279,40404,79495,48990,19667,48368,78976,78410,90231,8947,5601,8584,834,712,7268,8062,6269,9885,4114,250,454,281,47,8,27,35
2015-02-12,22545,58946,55713,63267,36564,87633,82166,33180,61920,59058,946,9813,8872,4063,4449,3965,860,251,1178,3930,415,587,943,78,60,9,46
2015-02-13,81254,52688,4477,22804,9628,39387,99716,96627,99453,90474,3377,7634,4756,3311,9121,5116,1548,1874,6435,1223,386,414,377,45,30,13,66
2015-02-14,60459,81258,58774,40187,22948,28519,27663,18278,86385,15186,3154,2821,3020,2273,2485,3284,8443,1230,621,7045,542,586,340,43,11,70,26
2015-02-15,59563,13735,63604,81852,22585,57376,88871,13045,42102,31055,1679,2371,6195,8957,9670,1884,3449,2114,6781,4633,529,232,927,16,97,12,18
2015-02-16,71638,74662,47200,92408,301,43463,74646,33179,37222,77488,1604,9380,1958,3351,9053,3915,5906,1423,4048,3299,124,503,489,31,1,88,63
2015-02-17,29111,6322,36493,6449,76555,14167,22476,74610,3394,33080,3437,2388,2731,5024,1195,5031,789,3772,8712,9608,857,869,303,97,1,14,59
2015-02-22,13812,95097,27396,54094,42891,70172,54930,43905,51247,9099,7813,7630,5151,2198,7261,6401,7483,1733,650,3617,878,96,21,40,73,62,67
2015-02-23,1204,53566,65106,13554,83486,78254,82366,34389,21936,24302,6855,4537,1321,1407,3262,8151,9875,858,9474,5819,621,415,922,16,55,32,28
2015-02-24,67313,61796,16947,41592,49844,37819,57471,12206,86002,74418,7587,8755,9096,2438,9581,4287,4899,133,2961,4194,221,392,286,35,49,22,82
2015-02-25,15853,50163,28176,14432,58712,99917,23922,46232,89108,16679,2447,8324,5024,3167,5112,3885,3672,457,5162,5777,79,884,207,77,26,28,69
2015-02-26,16291,99759,16461,91354,83357,53925,43304,72685,51296,22864,207,1835,9568,9154,7789,5736,2614,457,9799,1536,291,280,229,15,68,97,52
2015-02-27,48088,95485,44085,2280,67872,57563,87487,28274,92310,2820,8095,5595,8547,2504,613,9109,8125,9106,9855,1515,911,632,341,2,96,79,9
2015-02-28,62393,51465,5455,27356,79777,36796,74552,92132,84814,33024,1459,6846,9806,4075,1098,6870,3709,7878,2666,5905,674,677,322,93,27,30,9
2015-03-01,58195,41268,36273,70126,47333,96452,66805,96100,64537,86973,1834,7908,612,2516,7254,1779,4063,4655,4503,7084,767,393,68,92,70,64,43
2015-03-02,23297,94194,16168,2489,46219,22052,44283,85009,23783,22657,3599,6088,3449,1847,7769,4561,5309,6158,4616,6219,281,952,322,8,27,94,4
2015-03-03,34548,57336,88372,52438,24079,35734,14929,18232,87846,17744,2248,4402,5445,5918,480,5911,6880,5409,2129,5050,939,942,575,70,39,71,94
2015-03-04,14455,94402,66777,62239,64822,16554,48271,34271,78931,40976,7250,5417,1012,5180,2062,4864,2339,5014,8394,6901,873,231,167,60,36,70,86
2015-03-05,89462,44123,30615,5478,28562,22432,49762,92234,68366,21320,752,8479,1367,5064,6090,5115,4866,3270,3877,5263,443,848,733,64,87,7,26
2015-03-06,87585,54470,68844,9451,4397,46900,14658,54046,52527,74272,8180,2575,8841,2818,1866,2830,3023,7967,6034,2867,225,281,387,18,16,49,45
2015-03-07,31288,28754,67359,7202,28698,3666,39353,39122,14143,93484,2120,5180,9253,9326,6917,8873,7414,1574,7345,3847,138,916,555,13,36,79,50
2015-03-08,55427,96779,25394,28567,98809,61036,26833,18885,35522,13998,4494,736,8934,6123,3361,8675,6528,4190,9830,7508,102,762,668,36,62,9,22
2015-03-09,80299,20186,33950,80216,63429,32316,77013,83993,29466,25103,4613,1603,8877,5844,3089,9,647,6108,4636,1146,135,755,685,5,90,14,20
2015-03-10,91950,98609,38325,79982,2387,98949,20182,77659,31061,762,1443,3764,9209,9120,752,9860,1978,8321,9046,6293,32,617,510,34,64,79,30
2015-03-11,36017,47509,6912,53654,99729,42996,36400,61936,52255,93017,6548,6405,9431,6896,6414,2246,6966,3279,9451,9674,290,546,566,53,58,49,82
2015-03-12,93207,5634,85741,7746,43160,46785,27737,15994,53491,96370,1485,8727,9654,2945,9476,8740,6504,6896,4562,6579,776,520,699,94,11,52,13
2015-03-13,72429,21665,63275,51882,45563,92545,90390,77047,81991,72224,5832,8194,3111,7176,4904,9129,882,3309,7479,671,334,819,639,65,42,88,14
2015-03-14,88301,1883,37735,10493,9911,95370,51037,49984,51715,98576,6123,2098,1917,8449,5776,9245,4344,1379,4470,6790,648,587,13,91,10,4,5
2015-03-15,78089,46985,89294,99896,68671,27370,23629,54341,47043,23321,3831,4871,2754,7279,8682,9558,8984,7178,8680,4649,787,12,485,7,18,49,25
2015-03-16,35489,33335,35999,58763,80673,78193,29358,56586,35480,32744,3754,1623,8095,3047,4488,4770,4576,8108,2734,7135,986,972,270,17,3,33,79
2015-03-17,28451,32513,19921,65435,26001,54754,16873,65876,54694,71014,17,9160,3320,1858,8365,2374,8236,2270,1930,9390,592,98,298,78,8,29,12
2015-03-18,96033,54055,61432,39715,88094,47196,58759,63582,62772,5474,1875,3250,4225,5786,503,4063,6681,2074,5995,6893,47,270,386,80,63,37,72
2015-03-19,83756,63805,89684,42613,52331,17816,11131,98013,25373,26339,6525,2143,909,8595,2176,7995,650,763,3456,9792,466,12,393,73,76,90,60
2015-03-20,79872,17388,94735,79715,24461,77957,38622,78096,63759,26186,9160,7127,2076,2180,1666,2301,9164,2274,3579,8081,273,27,955,29,13,58,74
2015-03-21,49387,98930,96630,55673,53183,54096,5413,49320,29020,53696,7173,2929,8501,2778,1869,5800,7782,5035,9683,240,645,61,695,32,15,99,26
2015-03-22,68603,77183,4730,28113,55120,63553,45686,55775,26585,42376,573,667,7216,5166,5502,8550,3281,3762,8304,8464,986,685,494,27,60,99,39
2015-03-23,93027,92434,85162,39680,97374,3495,34204,77021,49630,6941,9082,2344,2153,8946,1030,4797,6034,4484,1245,8444,30,321,304,89,1,53,13
2015-03-24,56781,55072,29332,55965,30889,37381,81284,42468,33718,51247,8573,4833,7406,5158,2830,5702,4147,6793,1900,4231,204,492,533,38,5,46,82
2015-03-25,31447,33426,27091,35417,2796,47904,68540,77233,82960,311,3496,4620,2640,6630,5313,8972,5534,8396,3579,9024,76,261,691,96,69,57,17
2015-03-26,38024,5869,68630,40310,68017,57031,7524,64127,15407,54875,7443,4133,427,48,3539,1274,735,1217,1017,6727,843,297,255,26,23,66,63
2015-03-27,25345,13373,14946,79,50949,53378,99788,19324,79340,29420,9148,8490,2512,1608,4262,6459,192,1474,3693,1393,892,421,629,59,58,57,67
2015-03-28,45057,31802,69074,39623,98031,3484,63575,52476,14998,51045,9678,9783,466,3616,7528,1830,2656,849,4274,5203,57,630,114,79,24,13,15
2015-03-29,20019,22386,99295,36215,72520,5977,23908,98669,60264,54525,3370,9498,4826,5719,5216,5850,6010,3878,2293,9005,426,674,559,94,95,65,22
2015-03-30,49471,56122,25948,20339,34782,66432,31632,31479,7356,44166,7193,4642,807,3825,946,3839,7695,9299,4521,8460,687,347,905,35,13,96,29
2015-03-31,4704,7534,87676,14393,4572,20506,91801,56723,50273,99565,2109,4181,7581,5081,7895,4062,2650,3160,1085,1198,806,405,686,97,43,16,70
2015-04-01,35200,56639,71800,6656,97791,32466,70600,17823,69645,61785,6405,9658,8718,4023,4598,2825,78,3325,7516,1499,488,945,809,77,37,12,96
2015-04-02,51565,74030,83778,72334,85379,47484,7906,61237,11245,59991,8747,6629,6692,5827,7524,259,5880,701,5153,3885,158,48,627,33,6,91,82
2015-04-03,59199,74035,6770,98549,18263,70603,40827,30761,64452,17063,6700,9304,4884,5567,4795,441,1549,4295,8565,6629,749,910,718,92,43,19,6
2015-04-04,45881,79260,37235,16936,38603,53617,45040,527,37155,19157,9221,2656,534,2640,8458,427,4317,4327,4162,1405,502,130,269,26,32,0,8
2015-04-05,7686,46559,91101,1939,91057,8060,17175,61130,8649,48469,7639,88,5846,2049,2034,2948,498,305,6353,6012,235,707,905,36,75,35,71
2015-04-06,53967,4837,19824,2066,82390,70736,14285,50895,81451,39267,368,7451,6404,4031,1294,7964,5533,579,7021,5222,942,757,110,66,47,73,1
2015-04-07,78652,1180,33964,87745,26603,75456,1789,49090,42276,30959,6800,4593,4122,3330,7750,6447,1890,3800,4741,8647,14,93,456,92,33,48,97
2015-04-08,93325,11654,90664,14087,2498,93700,55783,28627,75220,77484,5648,3519,7883,7975,4429,7616,3166,8108,7475,3159,905,854,453,95,77,35,97
2015-04-09,49175,48983,52074,17053,41504,90086,11457,69511,24854,12578,6185,6833,2556,5630,6548,3939,8618,5359,6404,7420,249,706,586,21,79,40,6
2015-04-10,35615,68663,16076,87287,5700,35200,82252,82874,12843,76568,5927,6304,8925,7931,2472,4604,8111,3264,3989,4306,45,134,544,74,9,62,13
2015-04-11,8712,36855,8436,78543,43585,45087,92478,13518,19783,2901,1391,9804,7334,5383,8127,3210,6563,425,6939,1083,911,791,431,75,62,25,3
2015-04-12,72096,84301,79014,6386,89467,94438,17924,18310,11577,3484,3106,7524,3865,6424,5281,6663,2123,4158,7625,9967,906,529,888,52,2,11,46
2015-04-13,49813,63752,74403,4943,62640,87357,30262,22747,52140,39831,8251,5408,1317,9990,1695,4917,7780,3815,7238,2545,93,337,831,74,43,45,84
2015-04-14,11164,95881,11462,83008,47100,80785,8814,64951,51158,50801,2913,8080,5484,1253,6100,4456,8391,5175,5915,8968,212,681,94,33,91,1,79
2015-04-15,85815,88359,46633,40404,59881,96033,81742,94345,74537,29764,8186,5526,1223,7573,1841,955,1465,1981,5485,7786,966,321,805,24,43,38,60
2015-04-16,38673,45336,65546,20262,9499,83263,27866,96346,75653,75867,7758,5351,6942,5646,2362,7486,6309,3123,1919,8113,133,235,930,24,16,69,96
2015-04-17,34848,91283,54507,23853,85153,80448,25816,26637,8588,74260,747,6570,5627,6841,3013,367,8189,4846,6893,6814,96,644,248,1,44,74,95
2015-04-18,89316,73429,45961,81078,57030,10648,23558,22224,20024,7844,6001,5365,9633,1796,2048,4737,1555,7552,4652,8417,945,200,337,27,21,94,22
2015-04-19,90672,23810,11520,76260,31824,37031,28194,42507,73507,5326,9326,6031,6242,4190,3898,2265,9476,5529,9895,2986,950,901,53,7,63,9,8
2015-04-20,38066,31612,38310,78800,44111,35227,48039,71271,57895,70079,8790,19,3979,6855,303,6005,6494,1596,1348,5040,456,58,720,2,26,91,28
2015-04-21,39768,58530,1926,928,43659,21233,74663,81345,16378,47261,9669,4175,8408,2067,4534,5410,4990,3753,4786,706,489,732,244,23,75,39,80
2015-04-22,19460,15049,90056,84663,65132,15972,30879,16796,32221,70728,2204,9891,8070,9129,3125,7258,970,3989,5633,2634,613,86,398,16,19,82,92
2015-04-23,21551,99188,40515,76900,30194,44160,95038,37920,3628,4110,6759,2376,6572,7115,151,6688,9873,3055,5053,5007,242,625,551,56,92,51,79
2015-04-24,95378,82963,17099,95396,61842,29972,75801,47600,93887,62904,2042,5436,4,6671,5818,4061,7671,2004,3217,8171,153,450,395,82,27,15,19
2015-04-25,38176,58969,50168,67830,55827,48992,75555,71103,28339,86025,5088,2107,2274,844,1286,4970,441,6067,2601,1049,253,475,824,30,52,24,16
2015-04-26,14493,44489,80918,67168,25946,13552,82530,94661,66922,96412,3573,5613,6682,7713,4399,6481,4357,9582,7403,5676,165,361,550,49,2,97,39
2015-04-27,53429,11517,82707,78861,877,83839,25329,28521,71276,96686,1715,4336,4015,2588,1348,1077,2423,2358,6107,1118,4,389,40,35,55,81,4
2015-04-28,48571,499,7370,91921,71973,32503,26797,39507,6296,94406,5698,8442,4924,5994,748,5423,7787,8699,9570,2638,432,575,943,93,80,77,68
2015-04-29,80669,56271,52326,24540,57726,27518,51781,79073,3615,92,932,6119,1129,7138,6636,8387,5941,3357,2563,2340,340,868,807,65,64,83,38
2015-04-30,7844,86613,91197,89359,39307,48023,33292,67533,87224,48402,4334,8383,5702,1076,4329,4921,9752,3962,7870,4275,80,789,545,63,82,75,39
2015-05-01,46431,84894,54690,90623,90940,73089,88537,70894,51825,45804,3425,1411,4434,9376,276,1697,8772,918,8939,6564,739,740,5,49,61,24,9
2015-05-02,92947,75310,85451,53645,89059,98949,21478,99504,22867,92876,4365,2710,5032,9745,2971,6943,5850,8841,4554,241,785,27,411,89,77,78,0
2015-05-03,85415,18106,34730,40554,87431,77067,22194,11406,41351,25722,9101,3038,3652,4365,3550,183,6480,2438,6757,7131,700,0,461,77,54,70,23
2015-05-04,56983,24970,94625,32332,5285,50779,36240,26816,90768,31165,1009,8226,2662,516,4583,6196,9449,449,6005,7651,61,445,3,19,60,56,65
2015-05-05,44820,40489,94964,79651,69051,40919,89144,88938,41394,85605,8818,4802,8015,305,4793,4935,1876,4659,6458,427,371,318,597,38,41,14,12
2015-05-06,84075,3301,74878,95639,54874,13551,76800,68381,23963,29158,1295,1997,4240,630,6078,7053,9378,4937,2690,7998,853,588,195,64,33,6,22
2015-05-07,64210,48029,15825,96920,48448,29445,17533,12001,43571,34545,5204,5953,5086,7,4654,8406,5843,8683,7774,129,683,638,41,16,12,95,46
2015-05-08,30191,96181,61308,36220,56085,79273,9727,19288,25214,53670,5653,6000,4342,2843,7020,925,8215,4216,4635,2776,163,503,391,45,93,95,46
2015-05-09,32907,29474,74117,30290,34587,28496,94455,5150,98215,36972,5476,9593,2752,9444,896,4039,3511,1602,4199,9000,372,892,40,20,95,64,41
2015-05-10,58268,7796,62598,17021,14208,99098,66512,74681,3389,67694,8980,990,7416,4098,8174,8469,7233,9539,7649,8241,299,875,319,33,99,87,8
2015-05-11,620,12955,15940,59214,95478,51011,49919,16944,89910,84649,5071,7552,2927,6270,4791,6044,3363,7104,246,7484,520,201,741,91,81,58,54
2015-05-12,68375,50913,23351,86935,94815,53056,18985,90614,87999,98756,6747,6146,3562,4972,7234,3188,7029,2413,7470,5771,990,350,989,67,23,92,38
2015-05-13,20310,56704,25713,48708,17204,72144,95118,56456,24010,2030,9992,6388,9497,9935,4252,5866,7510,1751,7734,9781,317,47,773,38,4,50,0
2015-05-14,44195,1483,79049,28593,91643,36256,34938,14904,28897,57933,1569,9645,3505,4863,3633,6864,7035,2183,6806,5357,910,589,784,38,75,16,32
2015-05-15,14199,88807,26185,59873,6819,46527,60150,16403,17003,94561,6301,3973,9160,872,6712,6886,6638,3863,7736,1328,249,108,126,65,44,52,87
2015-05-16,93043,89781,34841,82235,7148,63227,37658,34618,8608,38421,149,2266,8090,2751,9164,5265,5686,8495,5042,442,317,54,45,81,38,74,26
2015-05-17,8062,98370,84182,75308,56668,98226,5079,85910,74140,96242,7973,6202,3516,1957,3997,8571,2177,4985,2417,8520,397,222,313,61,50,17,35
2015-05-18,20906,20418,3707,9153,50925,59291,61436,32966,68442,75435,1189,7146,9101,9102,1423,5807,634,8403,5733,2310,229,562,951,31,30,90,40
2015-05-19,44920,18287,59575,48722,24282,65494,36375,32013,68117,23815,3969,7493,6247,7067,8142,2678,3918,8818,7825,985,10,340,550,22,0,64,63
2015-05-20,76663,17829,24176,42944,84711,38910,36675,36351,78797,36108,807,1782,7619,8751,6774,363,8981,5856,2161,6820,975,572,844,41,14,91,0
2015-05-21,52200,71593,35358,44290,95248,14584,85376,28220,69594,19528,9626,1077,8993,8638,7445,4758,8484,6449,3641,9889,5,854,111,20,71,39,80
2015-05-22,23026,91214,55042,43376,49211,87052,15211,97626,24134,71980,9987,2398,7296,7223,2673,3040,3714,6883,1942,8377,725,386,778,80,75,25,79
2015-05-23,41469,99403,98005,88717,65694,13769,42748,26,55662,14551,5980,9543,5960,3249,512,8675,5628,5131,9260,3919,944,925,954,47,40,14,16
2015-05-24,47944,66479,18332,57117,96712,36527,26890,2368,291,73628,4691,9204,4309,2488,5289,3006,4375,8697,9833,2441,685,683,567,41,89,20,73
2015-05-25,47246,8953,18365,74345,33285,36833,341,63796,76072,11891,3794,2960,8875,3436,803,2321,6963,7810,5839,7190,718,99,141,13,78,66,16
2015-05-26,16856,46967,51226,23388,6244,87163,83181,9745,53734,8771,1308,116,8106,4357,5370,6002,3459,6043,7920,1071,344,976,850,22,20,95,42
2015-05-27,83155,76256,62825,25531,24448,85836,31083,71943,851,20291,9046,9537,3539,1482,6844,9148,2558,3089,1759,6647,585,278,505,92,14,56,24
2015-05-28,16661,46679,13718,59536,17804,95577,51021,46899,16778,33508,1222,3506,9545,8079,5932,738,4994,2291,6274,4014,133,967,533,69,41,10,42
2015-05-29,45518,27154,14273,12385,15448,47469,22179,20577,635,48954,7816,6174,6378,3020,7607,2222,1297,1317,5561,7202,380,965,32,64,42,40,99
2015-05-30,18637,35388,76572,2817,1241,62838,35914,74566,67066,74857,1970,763,6314,3231,8407,520,9083,6297,2468,605,254,920,206,87,32,48,78
2015-05-31,16739,2761,88575,56639,7724,46033,22938,6661,11636,78637,6211,4967,9011,6613,5514,2625,6681,398,3955,3868,814,837,968,24,42,21,68
2015-06-01,2178,87900,61312,27742,20955,43511,30886,93618,21966,51308,5519,8581,5773,6100,4685,2355,7513,2295,3482,5318,808,398,319,62,33,36,29
2015-06-02,17132,36248,12685,80131,97073,47580,57305,75278,17139,38783,3987,3704,5247,1203,9556,3103,2731,4165,2823,6989,435,646,926,93,15,67,87
